Gene Symbol	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
OR6K3	0	0	0	0	0	0	0	0	0	0	0	13.23454949	0	0	0	0	0
UBD	0	0	0	0	0	0	0	0	0	0	0	38.89537284	0.050166375	0	0.527980918	0	0
RP11-618I10.1	0	0	0	0	0	0	0	0	0	0	0	5.129578715	0	0	0	0	0
RP11-13A1.1	0.295704493	0.271725583	0.013378139	0	0.011347947	0.086799722	0.00672231	0	0.030171625	0.34621175	0	100.7133926	0.07842722	0.159981649	0	0.214979276	0
RP11-81M19.3	0	0	0	0	0	0	0	0	0	0	0	6.555701047	0	0	0	0	0
OR6K4P	0	0	0	0	0	0	0	0	0	0	0	13.60427742	0	0	0	0	0
RP11-163O19.8	0	0	0	0	0	0	0	0	0	0	0	3.737500048	0	0	0	0	0
TRIM49D1	0	0.103408567	0	0	0	0	0	0	0	0	0	147.7936733	0	0	0	0	0
TRIM51EP	0	0	0	0	0	0	0	0	0	0	0	25.64647989	0	0	0	0	0
RHOXF1P1	0	0	0	0	0	0.312523392	0.010456487	0	0	0.14350889	0	141.2453207	0	0.185902336	0	0	0
RHOXF1P2	0	0	0	0	0	0	0	0	0	0	0	12.92758544	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0	0	0	0	0	0	7.741381044	0	0	0	0	0
TRIM64B	0	0.14065256	0	0	0	0	0.001018631	0	0	0.078960051	0	116.8883878	0	0.113413424	0	0.023522608	0
OR6K5P	0	0	0	0	0	0	0	0	0	0	0	6.812837565	0	0	0	0	0
TRIM49D2	0	0.148928043	0	0	0.025881619	0	0	0	0	0.014268229	0	94.71291336	0	0.045812932	0	0	0
CTNNA2	0.181881279	0.115739688	0.114940663	0.15140902	0.14628937	0.148008845	0.156434349	0.055783228	0.153733676	0.054610955	0.141328634	11.55393845	0.127490719	0.175399084	0.491382099	0.072286939	0.339763722
THSD7A	0	0.009461036	0.001034225	0	0	0	0.002194948	0	0	0	0	16.25594864	0	0.006360506	0	0.007704835	0
TRIM51	0	0	0	0	0	0	0	0	0	0	0	6.318062318	0	0	0	0	0
RP11-13A1.3	0.677486425	0.268911386	0	0	0	0.128012057	0	0	0	0.932401823	0	242.6841147	0	0.175863854	0	0	1.627443456
CCNA1	0	0	0	0	0	0.753265203	0	0	0	0	0	63.31860548	0.144451319	0.013011765	0	0	0.720030062
RP11-736I10.2	0	0	0	0	0	0	0	0	0	0	0	8.37586569	0	0	0	0.265344449	0
HRH4	0.661252896	0.302417472	0.313081019	0.360715714	0.203689265	0.559695294	0.929771381	0.170956298	0.258707491	0.491745218	0.313937672	68.50454532	0.730379583	0.441434662	1.84228872	0.664084586	0.571486817
CYP11A1	0	0.127185441	0.01842414	0	0.09551268	0	0.100158006	0	0.162036633	0.057587646	0.074002794	17.13193425	0	0.029716971	0.307009357	0	2.362469804
TEX101	0	0.046100233	0	0.06479912	0.386038312	0	0	0	0.053299575	0	0	29.87510464	0.110594155	0.016880954	0	0	0
KRT81	0	1.083963256	0	0	0	0	0	0	0	0	0.038620241	14.57822118	0.033790305	0.099461517	0	0.128408803	0
RP11-704M14.2	0	0	0	0	0	0	0	0	0	0	0	34.12263054	0	0.003550178	0	0	0
CAV2	1.056353137	0.655668672	0.594000524	0.911023836	0.509350574	1.332956596	0.609906592	0.326145131	0.406381659	1.290384165	0.544288061	58.25834036	0.963215042	0.600853764	1.99662685	0.465310121	1.988055313
LINC00929	0	0	0	0	0	0	0	0	0	0	0	14.73048306	0	0	0	0	0.395351883
IL1RL1	0.097951879	0.033572976	0.044832599	0.095201444	0.057678829	0.152468176	0.170864123	0.868846993	0.053633689	0.146973551	0.072546712	138.8609054	0.095659726	0.073977305	0.09681027	0.431688885	0.253171387
PTGER3	0	0.252055376	0.054909095	0.036026036	0.06021746	0.034442052	0.054165711	0.028387609	0.053579228	0.117736376	0.089992748	44.06963209	0.036683776	0.032375134	2.570813631	0.398036413	0.359219441
RP11-13A1.2	0	0	0	0	0	0	0	0	0	0	0	182.4827664	0	0	0	0	0
ITGB8	0.669721088	0.537456202	0.295047847	0.324629228	0.272322319	0.587275281	0.448209114	0.310955304	0.542293929	0.715303115	0.286252579	47.56438915	3.120638154	0.525834526	1.821198212	0.465296726	2.765686018
CEACAM22P	1.272636777	1.295506621	0.695354149	0.837054968	0.738876864	1.337858701	1.096594004	0.48125601	0.912285548	0.60833671	0.880515762	16.52604038	1.944674464	1.324600318	3.550700228	1.369311172	3.38857841
SHB	0.068243529	0.060212151	0.005700384	0	0	0	0	0	0	0	0	2.355866666	0.033482811	0	0.387741941	0	0.103725094
TRIM64	0	0	0	0	0	0	0.000367031	0	0	0	0	5.689804003	0	0	0	0	0
RP11-731J8.1	0	0	0	0.18774354	0	0	0.033172803	0	0	0	0	26.91217936	0.529487059	0.265128661	0	0	0
UGT2B11	0	0.450569026	0	0	0	0.047103964	0.002550135	0	0	0	0	113.3935574	0	0.031602796	0	0	0
RNU4-18P	0	0	0	0	0	0	0	0	0	0	0	234.8075737	0	0	0	0	0
HTR1B	0	0	0	0	0	0	0	0	0	0	0	2.045184442	0	0	0	0	0
OR2A4	0	0	0.004333911	0	0	0	0	0	0	0	0	11.02718044	0	0.158902491	0	0	0
LUM	0	0	0	0	0	0	0	0	0	0	0	20.71272228	0	0	0	0	0
CTAGE9	0	0	0	0	0	0	0.022691069	0	0	0	0	2.229198117	0	0	0	0	0
RP11-704M14.1	0.082798476	0.310281516	0	0	0	0.212488425	0	0	0	0.087431033	0	203.3401837	0	0.185354109	0	1.234988819	0
GNA14	0	0	0	0	0	0.041362392	0.093955113	0	0	0	0	13.92843964	0	0	0.103655419	0.454086232	0
IL4	0	0	0.376307102	0	0	0.120065953	0.152333141	0	0	0	1.072237978	103.2138519	0	0.014256315	0	0	0
RP3-333A15.1	0.622475411	0.877680492	0.692483097	0.808075802	0.449595761	0.418103349	0.853334317	0.362741469	0.252013838	0.248096831	0.116379397	23.63005785	0.811304995	0.55729248	2.248179936	0.378783974	1.667956424
CNTN4-AS1	0	0	0	0	0	0	0	0	0	0	0	7.084198396	0	0.02761546	0	0	0
RP11-1072A3.3	0.410857265	0.149752042	0.081866766	0.144305476	0.083250823	0.153731751	0.16687943	0.089977805	0.061935343	0.239847743	0.130817878	4.00705557	0.097561355	0.208368108	0.158435936	0.419078993	0.466047874
CD200R1L	0	0	0.00242925	0	0	0.465635702	0.064234616	0	0	0.096093897	0	64.51640663	0	0.013799301	0.521553471	0	0
LINC01105	0.363288411	0.271975365	0.037097374	0.148609407	0.103375571	0.098744432	0.140741386	0.050383271	0.240572362	0.397728524	0.067479551	4.914998454	0.285228426	0.078533801	0.57491153	0.171770398	0.061446773
OR14L1P	0	0	0	0	0	0	0	0	0	0	0	13.17692547	0	0	0	0	0
RGS13	1.919306059	1.780873651	0.902224397	1.727258194	1.251503314	1.598924473	2.034797867	1.116364911	1.514980004	0.629361487	1.415944262	30.04716114	1.519677045	1.364985032	6.341922935	3.126733784	36.08947991
CLC	0.406689764	1.381868714	0.013293275	0	0	3.936224828	0.084768085	0.085096753	0	2.310893639	0	2472.835677	1.493394881	2.174542998	0.569966789	0.733581097	4.328265932
GCSAML	0.654982043	0.450225718	0.334114127	0.360696512	0.400931559	0.680596416	0.644966437	0.394250866	0.375897459	0.861001459	0.398589638	297.1696919	1.310511439	0.602070955	1.926643631	3.823376544	0.968328067
CNTN4	0.071415601	0.070809324	0.060231345	0.037237666	0.022674769	0.058608336	0.100514054	0.049358964	0.095754813	0.025396512	0.104426501	1.63123141	0.075970306	0.05286066	0.231815412	0.055858133	0.196448139
RP11-180K7.1	0	0	0.192917835	0	0	0	0.044680351	0	0	0	0	52.93792994	0	0	0	0	0
EPAS1	3.519034801	0.883235408	1.002459971	0	0.116269201	0.826450233	0.568566895	1.187504889	2.812397797	1.275914545	1.304358353	139.9622129	0.609573624	0.015950145	0.314972068	0.448180522	0.234319712
RP11-454P21.1	0.334129657	0.254347564	0	0	0	0	0.176159028	0	0	0	0	29.00448218	0.245851162	0.40640214	0.707846166	0.489880639	0.796488351
HSD3B7	7.979344955	2.074948273	1.090452843	1.464163371	1.022143928	1.475376646	1.338391393	0.82213614	1.4533158	2.896624551	1.510576154	57.68185654	2.542381862	1.561344534	16.53306403	3.25924857	4.379660985
RP11-440I14.2	0.345721732	0.311985849	0.159461744	0.166342104	0.107379419	0.023615963	0.295997108	0.752383446	1.039713352	0	0.072757417	21.48502249	0.172062162	0.024855796	1.083801286	0	2.139273416
RP11-178F10.2	0	0	0.077154091	0	0	0	0.757869976	0	0	0	0	50.8704932	0	0	0	0	0
RP11-384P7.7	0.127726297	0.051772079	0.217533271	0.119266808	0.128243678	0.236834011	0.32626936	0.083932912	0.297683271	0.095490589	0.230579669	27.31015664	2.395394583	0.107872611	1.533753118	0.110570109	0.068921911
PTENP1-AS	0	0.718250246	0.449156888	0.206878048	0.268497896	0.336692885	0.495671075	0.162945334	0.764404312	0.0604901	0.365269871	37.6708455	3.194344604	0.258216465	1.914954313	0.515506089	1.169362776
DLGAP1-AS3	1.060053086	0.270093977	0.210396643	0.327199398	0.396669339	0.25411191	0.304097989	0.359980078	0.094132937	0.337745881	0.067148954	16.88591968	0.1897954	0.404356201	9.943605557	0.118387691	0.502328088
ENPP3	0.291478311	1.465808891	0.761009602	0.54304573	0.694025155	1.792711746	0.911924041	0.594588975	0.359227395	0.618901696	1.004402721	260.5820065	1.040045812	0.545456917	5.429798483	0.439543398	0.081266237
LINC01229	0	0	0	0	0	0	0.092587229	0	0	0	0	13.13729973	0	0	0	0.148213784	0
TCN1	0.8564447	0.493505662	0	0	0	1.274051594	0.045699141	0	0	5.565791609	0	552.4853096	0	1.8394415	1.018693461	3.28627736	0
CACNG8	0.630315446	0.456684524	0.341872027	0.618657764	0.434658905	0.450173524	0.672776527	0.285753882	0.549301042	0.436341977	0.419606088	4.202464271	0.610658678	0.391706904	1.39958749	0.496097475	0.622884924
PTENP1	0.11314502	0.048670235	0.045115159	0.012409142	0.01420045	0.011949191	0.028246879	0.040687564	0	0.062704159	0.015505393	6.71364095	0.619346144	0.027230738	0.569979418	0.044262413	0
AC006116.22	0	0	0.056028829	0	0	0	0	0	0	0.22410783	0	5.942720717	0	0	0	0	0
CTD-2311M21.3	0.157463303	0.174147722	0.076784999	0.096168688	0.158082657	0.138815261	0.162287424	0.128748046	0.142338718	0.037206337	0.120259287	1.217004082	0.132851975	0.155029663	0.572728335	0.067369484	0.105940436
AC104809.4	1.417164048	0.021517326	0.018340979	0.097088425	0	0.447727976	0	0	0	0.148065014	0	0	280.7486647	0.260695347	1.864245295	0	0.642982001
CROCC2	0.412795884	0.114203754	0	0	0	0.191908899	0.014645639	0	0	0.189326108	0	0	29.46329296	0.060444439	0.663830752	0	0.099105792
AC099552.2	0	0	0	0	0	0	0	0	0	0	0	0	60.69843133	0	0	0	0
CDKN1C	0.19888304	0	0.01504388	0.210296347	0	0.09639897	0.129111527	0	0.060802908	0.046005961	0.229885613	0.23165332	41.45524608	0.142923548	1.923894766	0.189021985	0.528613207
GPR20	0	0	0	0	0	0.13296781	0	0	0	0	0	0	30.94495045	0	0	0	0
SFTPD	0.601190569	0	0	0	0	0	0.007439298	0	0	0	0	0	25.07538233	0.075789494	1.059886537	0	0
PPP1R17	0.563337383	0.112493229	0	0	0	0.023475341	0	0	0	0	0	0	55.85990805	0.00951127	0	0	0
LYPD2	0	0	0	0	0	0	0	0	0	0	0	0	39.32503641	0.051164474	0	0	0
CTD-3064M3.3	0	0	0	0	0	0	0	0	0	0	0	0	6.600661864	0	0	0	0
AC104809.2	0.076511177	0	0	0	0	0.044040202	0	0	0	0	0	0	6.530131717	0	0	0	0
PTX4	0.362267105	0	0	0	0	0	0	0	0	0	0	0	9.037092206	0	0	0	0
C1QA	5.005220845	0.051429272	0	0	0	0.860770826	0	0	0	0	0	0	114.3361833	0.572949558	13.55072796	0	1.913745358
RP11-221J22.2	0	0.125941253	0.057996448	0.140206797	0.071961809	0.493062413	0.22480159	0.141372097	0.160110415	0.351093612	0.305332425	0.157344234	62.73121817	0.287027482	0.747516965	0.986247773	0
LINC02185	1.426346795	0	0	0	0	0	0	0	0	0	0	0	22.06030374	0	3.094104255	0	0
RP11-1008C21.1	0.559114802	0.108348364	0	0	0	0.185955885	0.0368115	0	0	0.925799005	0	0.126882982	31.24896737	0	0.231899014	0	0
PLAGL2	34.19081546	3.869007258	2.861068421	3.729639966	2.384329511	4.105580676	5.372975892	2.926306517	6.065577373	3.365704171	4.079105512	2.775297056	149.0891516	4.499617332	37.36779124	4.953383278	14.86499213
NEURL1	9.143889275	0.902819306	0.448411562	1.11382044	1.862641635	1.635616159	1.731545075	0.681064638	1.02595148	1.166353372	0.804111917	0.557082136	150.3952331	1.652083784	13.42826465	4.500645294	2.681731879
FIBCD1	0	0	0	0	0	0	0	0	0	0	0	0	5.280424921	0	0	0	0
KNDC1	0.191491313	0	0.011464486	0	0	0.177091921	0.027945887	0	0	0.068637237	0.023527515	0	13.25900094	0.155290314	3.496251798	0	0
LYNX1	0.631560647	0	0.006173179	0.044842078	0	0	0.006650651	0.103425723	0.058733495	0	0	0.035647979	15.41612806	0	0.944461258	0	0
LINC02085	3.298852526	0	0	0	0	0.241084256	0	0	0	0.412855332	0	0	30.28598896	0.046743302	5.936151172	0	0
C1QB	1.974059682	0	0	0	0	0.28582229	0.020202708	0	0	0	0	0	60.06230339	0.410474201	12.32505244	0	0
PLPPR4	0.020397984	0	0	0	0	0	0	0	0	0	0	0	7.252120223	0	0	0	0
ABCC3	22.5573735	3.115127862	1.822246791	2.90282106	2.164229006	5.291509783	2.412936389	1.502122323	1.425758898	1.881343189	1.85180495	2.405277891	109.3872705	4.090250938	18.31166899	4.787090797	5.729246048
PAPSS2	15.72252235	1.908036656	1.240784313	1.507382187	1.231895558	2.323500872	1.788181797	0.7079016	1.425618777	1.619665802	1.27661625	0.648645391	113.2868599	1.634561055	74.04728056	1.282090452	3.201989139
ITLN1	1.138757125	0.208504345	0.104148325	0	0	0	0.049348916	0	0	0	0	0.294829957	28.56925695	0	0	0	0
MRAS	7.552682268	0.172439669	0.106797335	0.198757287	0.163709024	0.454918622	0.171970504	0.172801644	0.190265147	0.173904088	0.14297514	0.136418512	56.69993159	0.252799669	26.72677177	0.150875962	0.774086006
TCF7L2	55.33315787	8.090700923	5.230303931	2.446168824	3.840822836	2.331966857	4.447323099	7.66031877	8.324613334	9.544672851	7.302162263	0.293648433	642.3477398	2.526906307	35.85178549	3.62776964	4.276516358
RP11-362F19.1	134.2549812	0.659424972	0.173074096	0.242589089	0.30020581	5.553313041	0.416910218	0.086596494	0.213231081	0.421703035	0.422601399	0.410458807	483.2149832	4.529860162	23.45281005	0.032771372	14.39185889
ZNF703	2.662014722	0.058241398	0.127238181	0.074867182	0.108636017	0.615812888	0.12548945	0.011081269	0.242368847	0	0.115150558	0	16.04924772	0.355161501	11.45155068	0.046850686	0.063221323
L1TD1	0.370240575	0.139325835	0.064893856	0.190606392	0.148127424	0.330543426	0.187334618	0.126896662	0.189779201	0.047055584	0.164272942	0.050501061	14.34345326	0.327948836	0.399720847	0.084564327	0.472986549
SIGLEC20P	1.164672867	0	0	0	0	0	0	0	0	0	0	0	23.00782621	0.190225589	27.45284874	0	0
C2	35.87264389	1.03616575	0.823250913	1.545346449	0.99636633	2.968621764	1.164558954	0.433888585	0.994658604	1.136023797	0.88524649	0.580445956	63.91515819	2.338488918	8.665012282	0.760529008	4.510294548
VMO1	0.408261011	0	0.170906671	0	0	0.212765012	0.236020828	0	0	0.092346184	0	0	37.77361154	0.045661298	5.638720038	0	0
OLFML2B	5.672073648	0	0	0.169839945	0	0	0.012818757	0	0	0.02650421	0	0	21.52071929	0.08751275	8.553798051	0	0
CKB	3.057675707	1.746972666	0.359516632	0.811124473	0	2.011743893	0.629531338	0.135034215	1.974891416	0.622107744	1.013180837	4.135186779	282.911796	1.131922871	20.12789217	0.694509309	5.830583395
EPS8	13.39745257	1.637831553	0.970106759	3.555978642	1.500863844	1.29070924	3.800514445	1.09007047	2.591268242	1.046931639	1.231492039	0.887109673	103.9501876	2.94094319	67.83934123	1.421515381	7.534069215
TNFRSF8	47.06678527	0.372287943	0.042571352	0	0	0.751889208	0.292558408	0	0	9.300192097	0	0	183.2776112	1.741892107	22.67738807	1.808674185	6.473498295
SPRED1	2.295520314	0.072868587	0.095725855	0.060019806	0.240210763	0.077127159	0.12045635	0.057219917	0.225257386	0.226832217	0.081554087	0.076968026	17.85442233	0.29159832	5.609371103	0.226118715	0.249324088
MSR1	27.85408284	2.204800872	0.710118141	1.118221728	1.39228421	2.686963161	1.494607063	0.786967004	0.681341322	2.393793773	1.053167179	1.414145695	133.8947837	2.532836979	54.20849605	5.295441219	5.999925893
MAFB	88.64547338	0.182390041	0	0	0.008711835	1.479036663	0.008912091	0	0	2.175812421	0.011372854	0	236.8841097	1.258015592	51.71286501	0.046093678	2.729604956
TBC1D8	76.43144552	9.161573095	5.114744492	6.919252699	6.397809082	9.129416576	9.206071476	4.56248289	7.527069222	4.220827574	7.920156428	7.238751279	283.744326	8.082902965	103.0950461	57.44280847	13.64847719
CTB-114C7.4	4.788312389	0	0	0	0	0.338928984	0	0	0	2.257999787	0	0	34.60389046	0.135891455	6.103133069	0	0
CASP5	7.121545896	0.188417786	0.122903625	0	0	1.024514676	0	0	0	30.76791197	0.14790898	0	100.7110433	0.269758358	8.49621614	0	0.669986041
MERTK	11.34685385	0.044609694	0.001584037	0	0.351081624	1.150021709	0.010975967	0	0	0.144343749	0	0	61.53827412	0.525932181	0	0.913664414	0
FMNL2	7.110142365	4.674071848	3.076962715	4.273832565	3.701541006	5.546389174	3.9642121	2.83819578	3.178929688	2.76343165	2.38568503	3.447088747	64.99598699	5.371175076	27.61302887	15.27680722	6.704946059
SMIM25	188.6284396	2.784910555	0.161182823	0.398468314	0.27643213	10.08012843	0.409810522	0.247310949	0.383206806	255.1509025	0.200599301	1.133157924	1581.142349	5.837367712	82.14655823	0.651853958	8.312349567
GPBAR1	207.9325444	1.340174758	0.558389708	0.305225375	0	7.512787114	0.864878843	0.571335988	0.951303211	1.592076495	1.523581401	0.436378278	392.8027634	6.224107986	295.2195553	2.391616078	9.36307724
AATBC	33.09304095	0.411595122	0.128947786	0.543963636	0.29485577	1.003524247	0.283978648	0.511791533	0.57240049	0	0.24892769	0.310760287	66.64954873	1.442302503	47.85687995	1.013425163	0.77143856
AP2A1	71.8077602	38.69460118	16.70958969	14.8608155	9.771279025	20.53038357	20.95679336	12.54742674	22.68450903	19.14169408	21.23394153	10.59746361	241.1010311	18.73537184	217.0470934	30.11701286	60.81294032
SASH1	13.39970297	0.043088897	0.027196096	0.019732533	0.024561276	0.188017626	0.35616414	0.028098961	0.042766432	0.055922298	0.025073621	0.013025818	21.44892618	0.152003424	0.75672214	0.044248138	0.51358879
SLC24A4	69.5140753	0.41454227	0.334839904	0.400566087	0.261684301	2.258900989	0.491485292	0.220528573	0.364547811	4.601078203	0.290434259	0.435019188	80.26318608	1.964462335	47.37091553	1.469295582	2.194210972
CTSL	66.63218637	2.135383592	0.314666796	22.45744167	1.113070059	3.864988693	10.38244909	0.106741913	0.757664149	0.521836095	0.125737976	0.516153084	532.5257174	3.211350459	67.8368771	0.310736527	4.677455519
AC011899.9	25.83235689	0.160482055	0	0	0	0.516389035	0.001168601	0	0	4.241585877	0	1.858245845	86.38105697	0.599229961	36.951587	0.090054814	0
TMTC1	0.438684703	0.269949855	0.312480465	0.323383366	0.285750764	0.275269853	0.311673446	0.138171547	0.448881925	0.236604151	0.22652804	0.178161723	10.53478054	0.264815799	0.684633594	0.307791241	0.491249289
CTD-2006K23.1	56.19717377	0.560217041	0.018005503	0.040321131	0	4.145222141	0.026533136	0	0	12.79560987	0.027732025	0.370514141	283.4363171	2.035724362	362.3115041	0.714551346	1.756477036
MS4A7	500.4907487	5.452931626	0.509958661	0.996231819	0.627356589	39.73609459	0.775437148	0.485498782	0.664933217	1.254626043	0.611583379	1.119016018	2371.423679	37.26708959	505.5243654	6.386387901	34.0072454
OSGIN1	8.954446655	0.5314297	0.291407346	0.521540517	0.178192539	0.709442974	0.071059808	0.252779057	0.616897578	2.930845066	0.359692579	0.195480123	34.1461708	0.37225641	9.109673999	0	0.663363508
MS4A14	39.49376144	0.022140323	0	0	0	2.731434727	0	0	0	0	0	0	97.99716781	4.112069709	58.43733829	0.094572931	4.941037288
ZMYND15	1.103739452	0	0	0	0	0.068231261	0	0	0	0.495050704	0	0	8.304160432	0	4.691763554	0.236279141	0
SLC37A2	116.7182438	1.542955802	0.586456452	1.484397239	1.19088701	6.505531247	1.249363777	0.724010248	0.880123683	1.325895027	1.267778493	1.100869758	151.1427605	7.011926892	193.2818507	5.680916888	8.205961465
PDK4	38.55570377	0.163216898	0	0	0	1.891993513	0	0	0	1.701611207	0	1.14800552	65.2560329	0.735590286	54.75151333	0	0
RRAS	8.228773255	0.670040973	1.014744391	1.031408779	1.120506918	1.148678696	1.296586843	0.856680384	0.797245519	0	1.3322885	0.047089082	33.09314266	0.80929005	11.55741726	1.295062092	1.387500948
MS4A4A	31.02246757	0.602828248	0	0	0	1.661628655	0	0	0	0.154021363	0	5.277301299	216.4681839	1.727336337	136.9201393	62.03263583	0
RP1-228H13.2	39.69330767	0	0	0	0.264108113	6.849218299	0	0	0	2.55419168	0	0	87.28501746	1.919748847	17.14984983	0	0
CALML4	26.55307502	0.95795681	0.727053667	0.364564824	2.055901813	0.842073987	1.85580644	1.709501367	0.941750683	4.272184229	0.85706378	0.371983679	71.2108801	3.029540145	39.53840678	4.501467946	26.74955855
SYT17	1.120990886	0.34918753	0.219012255	0.280918125	0.298795983	7.97923476	0.376115442	0.20384124	0.27099241	0.213206459	0.271280617	0.290962039	35.54166738	2.347488848	4.098721275	0.905382928	0.751173736
NID1	15.55066904	0.062403804	0	0	0	0.300286343	0.001587319	0	0	0.114059337	0	0	22.04240829	0.469800085	14.47636222	0	0
MYOF	62.05733754	0.075972765	0.002080526	0	0	2.288797876	0	0	0	0.035316426	0	0	204.1756775	2.122795188	213.0006151	51.52941957	4.004362166
CXCR2P1	54.74263437	0.383899006	0.001499441	0	0.144205921	4.585244936	0.073698842	0	0.029058365	2.521403623	0.073001618	0.227681847	175.871024	2.992809737	40.87512415	79.9380345	1.747275559
LOXL3	35.46999382	0.37724734	0.383792439	0.392789801	0.295166322	2.276601412	0.308671256	0.120530422	0.208890776	2.340604187	0.791303274	0.16248188	74.88639492	2.556735896	67.73649541	0.298930207	5.049076955
